0.0,1.0,1.0
4e-06,1.0,1.0
8e-06,1.0,1.0
1.2e-05,1.0,1.0
1.6e-05,0.0,0.0
1.9999999999999998e-05,0.0,0.0
2.4e-05,0.0,0.0
2.8e-05,0.0,0.0
3.2e-05,0.0,0.0
3.6e-05,0.0,0.0
3.9999999999999996e-05,0.0,0.0
4.4e-05,0.0,0.0
4.8e-05,0.0,0.0
5.2e-05,0.0,0.0
5.6e-05,0.0,0.0
5.9999999999999995e-05,0.0,0.0
6.4e-05,0.0,0.0
6.8e-05,0.0,0.0
7.2e-05,0.0,0.0
7.599999999999999e-05,0.0,0.0
7.999999999999999e-05,0.0,0.0
8.4e-05,0.0,0.0
8.8e-05,0.0,0.0
9.2e-05,0.0,0.0
9.6e-05,0.0,0.0
9.999999999999999e-05,0.0,0.0
0.000104,0.0,0.0
0.000108,0.0,0.0
0.000112,0.0,0.0
0.000116,0.0,0.0
0.00011999999999999999,0.0,0.0
0.000124,0.0,0.0
0.000128,0.0,0.0
0.00013199999999999998,0.0,0.0
0.000136,0.0,0.0
0.00014,0.0,0.0
0.000144,0.0,0.0
0.000148,0.0,0.0
0.00015199999999999998,0.0,0.0
0.000156,0.0,0.0
0.00015999999999999999,0.0,0.0
0.000164,0.0,0.0
0.000168,0.0,0.0
0.00017199999999999998,0.0,0.0
0.000176,0.0,0.0
0.00017999999999999998,0.0,0.0
0.000184,0.0,0.0
0.000188,0.0,0.0
0.000192,0.0,0.0
0.000196,0.0,0.0
0.00019999999999999998,0.0,0.0
0.000204,0.0,0.0
0.000208,0.0,0.0
0.000212,0.0,0.0
0.000216,0.0,0.0
0.00021999999999999998,0.0,0.0
0.000224,0.0,0.0
0.00022799999999999999,0.0,0.0
0.000232,0.0,0.0
0.000236,0.0,0.0
0.00023999999999999998,0.0,0.0
0.000244,0.0,0.0
0.000248,0.0,0.0
0.000252,0.0,0.0
0.000256,0.0,0.0
0.00026,0.0,0.0
0.00026399999999999997,0.0,0.0
0.000268,0.0,0.0
0.000272,0.0,0.0
0.000276,0.0,0.0
0.00028,0.0,0.0
0.00028399999999999996,0.0,0.0
0.000288,0.0,0.0
0.000292,0.0,0.0
0.000296,0.0,0.0
0.0003,0.0,0.0
0.00030399999999999996,0.0,0.0
0.000308,0.0,0.0
0.000312,0.0,0.0
0.000316,0.0,0.0
0.00031999999999999997,0.0,0.0
0.00032399999999999996,0.0,0.0
0.000328,0.0,0.0
0.000332,0.0,0.0
0.000336,0.0,0.0
0.00033999999999999997,0.0,0.0
0.00034399999999999996,0.0,0.0
0.000348,0.0,0.0
0.000352,0.0,0.0
0.000356,0.0,0.0
0.00035999999999999997,1.0,0.0
0.00036399999999999996,1.0,0.0
0.000368,1.0,0.0
0.000372,1.0,0.0
0.000376,1.0,0.0
0.00037999999999999997,1.0,0.0
0.000384,1.0,0.0
0.000388,1.0,0.0
0.000392,1.0,0.0
0.000396,1.0,0.0
0.00039999999999999996,1.0,0.0
0.000404,1.0,0.0
0.000408,1.0,0.0
0.000412,1.0,0.0
0.000416,1.0,0.0
0.00041999999999999996,1.0,0.0
0.000424,0.0,0.0
0.000428,0.0,0.0
0.000432,0.0,0.0
0.00043599999999999997,0.0,0.0
0.00043999999999999996,0.0,0.0
0.000444,0.0,0.0
0.000448,0.0,0.0
0.000452,0.0,0.0
0.00045599999999999997,0.0,0.0
0.00045999999999999996,0.0,0.0
0.000464,0.0,0.0
0.000468,0.0,0.0
0.000472,0.0,0.0
0.00047599999999999997,0.0,0.0
0.00047999999999999996,0.0,0.0
0.000484,0.0,0.0
0.000488,0.0,0.0
0.0004919999999999999,1.0,0.0
0.000496,1.0,0.0
0.0005,1.0,0.0
0.000504,1.0,0.0
0.000508,1.0,0.0
0.000512,1.0,0.0
0.000516,1.0,0.0
0.00052,1.0,0.0
0.0005239999999999999,1.0,0.0
0.0005279999999999999,1.0,0.0
0.000532,1.0,0.0
0.000536,1.0,0.0
0.00054,1.0,0.0
0.000544,1.0,0.0
0.000548,1.0,0.0
0.000552,1.0,0.0
0.000556,0.0,0.0
0.00056,0.0,0.0
0.0005639999999999999,0.0,0.0
0.0005679999999999999,0.0,0.0
0.000572,0.0,0.0
0.000576,0.0,0.0
0.00058,0.0,0.0
0.000584,0.0,0.0
0.000588,0.0,0.0
0.000592,0.0,0.0
0.000596,0.0,0.0
0.0006,0.0,0.0
0.0006039999999999999,0.0,0.0
0.0006079999999999999,0.0,0.0
0.000612,0.0,0.0
0.000616,0.0,0.0
0.00062,0.0,0.0
0.000624,1.0,0.0
0.000628,1.0,0.0
0.000632,1.0,0.0
0.000636,1.0,0.0
0.0006399999999999999,1.0,0.0
0.0006439999999999999,1.0,0.0
0.0006479999999999999,1.0,0.0
0.000652,1.0,0.0
0.000656,1.0,0.0
0.00066,1.0,0.0
0.000664,1.0,0.0
0.000668,1.0,0.0
0.000672,1.0,0.0
0.000676,1.0,0.0
0.0006799999999999999,1.0,0.0
0.0006839999999999999,1.0,0.0
0.0006879999999999999,0.0,0.0
0.000692,0.0,0.0
0.000696,0.0,0.0
0.0007,0.0,0.0
0.000704,0.0,0.0
0.000708,0.0,0.0
0.000712,0.0,0.0
0.000716,0.0,0.0
0.0007199999999999999,0.0,0.0
0.0007239999999999999,0.0,0.0
0.0007279999999999999,0.0,0.0
0.000732,0.0,0.0
0.000736,0.0,0.0
0.00074,0.0,0.0
0.000744,0.0,0.0
0.000748,0.0,0.0
0.000752,1.0,0.0
0.0007559999999999999,1.0,0.0
0.0007599999999999999,1.0,0.0
0.0007639999999999999,1.0,0.0
0.000768,1.0,0.0
0.000772,1.0,0.0
0.000776,1.0,0.0
0.00078,1.0,0.0
0.000784,1.0,0.0
0.000788,1.0,0.0
0.000792,1.0,0.0
0.0007959999999999999,1.0,0.0
0.0007999999999999999,1.0,0.0
0.0008039999999999999,1.0,0.0
0.000808,1.0,0.0
0.000812,1.0,0.0
0.000816,1.0,0.0
0.00082,0.0,0.0
0.000824,0.0,0.0
0.000828,0.0,0.0
0.000832,0.0,0.0
0.0008359999999999999,0.0,0.0
0.0008399999999999999,0.0,0.0
