0.008,0.0
0.008020000000000001,0.0
0.00804,0.0
0.008060000000000001,0.0
0.00808,0.0
0.008100000000000001,0.0
0.00812,0.0
0.008140000000000001,0.0
0.00816,0.0
0.008180000000000002,0.0
0.0082,0.0
0.00822,0.0
0.00824,0.0
0.00826,0.0
0.008280000000000001,0.0
0.0083,0.0
0.008320000000000001,0.0
0.00834,0.0
0.008360000000000001,0.0
0.00838,0.0
0.008400000000000001,0.0
0.00842,0.0
0.008440000000000001,0.0
0.00846,0.0
0.008480000000000001,0.0
0.0085,0.0
0.008520000000000002,0.0
0.00854,0.0
0.00856,0.0
0.00858,0.0
0.0086,0.0
0.008620000000000001,0.0
0.00864,0.0
0.008660000000000001,0.0
0.00868,0.0
0.008700000000000001,0.0
0.00872,0.0
0.008740000000000001,0.0
0.00876,0.0
0.008780000000000001,0.0
0.0088,0.0
0.008820000000000001,0.0
0.00884,0.0
0.008860000000000002,0.0
0.00888,0.0
0.0089,0.0
0.00892,0.0
0.00894,0.0
0.008960000000000001,0.0
0.00898,0.0
0.009000000000000001,0.0
0.00902,0.0
0.009040000000000001,0.0
0.00906,0.0
0.009080000000000001,0.0
0.0091,0.0
0.009120000000000001,0.0
0.00914,0.0
0.009160000000000001,0.0
0.00918,0.0
0.009200000000000002,0.0
0.00922,0.0
0.00924,0.0
0.009260000000000001,0.0
0.00928,0.0
0.009300000000000001,0.0
0.00932,0.0
0.009340000000000001,0.0
0.00936,0.0
0.009380000000000001,0.0
0.0094,0.0
0.009420000000000001,0.0
0.00944,0.0
0.009460000000000001,0.0
0.00948,0.0
0.009500000000000001,0.0
0.00952,0.0
0.009540000000000002,0.0
0.00956,0.0
0.00958,0.0
0.009600000000000001,0.0
0.00962,0.0
0.009640000000000001,0.0
0.00966,0.0
0.009680000000000001,0.0
0.0097,0.0
0.009720000000000001,0.0
0.00974,0.0
0.009760000000000001,0.0
0.00978,0.0
0.009800000000000001,0.0
0.00982,0.0
0.009840000000000002,0.0
0.00986,0.0
0.009880000000000002,0.0
0.0099,0.0
0.00992,0.0
0.009940000000000001,0.0
0.00996,0.0
0.009980000000000001,0.0
0.01,0.0
0.010020000000000001,0.0
0.01004,0.0
0.010060000000000001,0.0
0.01008,0.0
0.010100000000000001,0.0
0.01012,0.0
0.010140000000000001,0.0
0.01016,0.0
0.010180000000000002,0.0
0.0102,0.0
0.010220000000000002,0.0
0.01024,0.0
0.01026,0.0
